image_name,predicted_score
Forsterygion_varium_A_4.png,1370.5348
Tridentiger_trigonocephalus_J_1.png,1369.9841
Parapercis_pacifica_A_1.png,1434.5629
Acanthemblemaria_stephensi_A_1.png,1444.681
Xenichthys_agassizii_A_1.png,1167.4493
Haemulon_steindachneri_A_2.png,1287.4873
Plectorhinchus_polytaenia_A_2.png,1753.2197
Haemulon_plumierii_A_2.png,1295.3115
Stephanolepis_hispidus_A_2.png,1589.2544
Malacoctenus_zonogaster_A_1.png,1301.6716
Epibulus_brevis_J_1.png,1427.8152
Canthigaster_figueiredoi_A_1.png,1397.1841
Scorpaenopsis_oxycephala_A_1.png,1448.5916
Batrachoides_boulengeri_A_1.png,1259.8896
Ecsenius_lineatus_A_1.png,1491.6145
Chromis_flavipectoralis_A_2.png,1422.6504
Thunnus_albacares_A_1.png,1231.3594
Chaetodon_reticulatus_A_1.png,1713.5527
Eviota_atriventris_J_1.png,1518.7563
Epinephelus_rivulatus_A_1.png,1266.3284
Parma_mccullochi_A_2.png,1538.3591
Stethojulis_strigiventer_M_1.png,1378.6792
Oxycheilinus_celebicus_A_2.png,1508.5925
Cirrhitops_hubbardi_A_1.png,1458.9895
Chaetodon_auriga_juv_33.png,1631.8015
Cetoscarus_bicolor_M_1.png,1640.5464
Platax_batavianus_A_1.png,1531.0227
Chriolepis_dialepta_M_1.png,1481.769
Pomacentrus_nagasakiensis_A_1.png,1558.7122
Rhycherus_filamentosus_A_3.png,1542.2085
Carangoides_bartholomaei_A_1.png,1241.7985
Cirrhilabrus_randalli_M_1.png,1576.1438
Synchiropus_moyeri_A_1.png,1643.5629
Halichoeres_marginatus_F_1.png,1453.7124
Eviota_bifasciata_A_2.png,1342.5695
Caranx_melampygus_A_2.png,1250.2483
Halichoeres_brownfieldi_A_1.png,1426.659
Sebastiscus_albofasciatus_A_1.png,1430.5295
Synanceia_horrida_A_2.png,1299.0576
Lactophrys_triqueter_A_2.png,1604.2391
Zebrasoma_velifer_A_3.png,1692.1025
Centropyge_tibicen_A_2.png,1537.1769
Coris_hewetti_F_1.png,1281.3872
Chaetodon_lunula_A_1.png,1855.2512
Amphiprion_mccullochi_J_2.png,1659.7333
Semicossyphus_darwini_M_1.png,1384.9067
Cheilinus_fasciatus_J_1.png,1306.4829
Aphareus_rutilans_A_1.png,1164.6418
Notoclinops_yaldwyni_A_2.png,1419.1815
Bodianus_loxozonus_A_2.png,1632.7334
Platycephalus_fuscus_A_2.png,1252.4377
Thalassoma_heiseri_J_1.png,1447.1653
Thalassoma_heiseri_M_1.png,1411.0205
Halichoeres_poeyi_A_1.png,1485.8234
Amblyeleotris_guttata_A_2.png,1516.1235
Choerodon_vitta_A_1.png,1285.3164
Acanthurus_lineatus_A_1.png,1806.6558
Cephalopholis_sexmaculata_A_1.png,1531.1912
Nesogobius_pulchellus_M_2.png,1455.5403
Pentapodus_caninus_A_1.png,1432.714
Paralabrax_maculatofasciatus_A_1.png,1229.1106
Genicanthus_semicinctus_F_1.png,1455.9637
Lutjanus_lutjanus_A_2.png,1302.8553
Eubalichthys_bucephalus_A_2.png,1422.4686
Anarrhichthys_ocellatus_A_2.png,1340.4146
Leptatherina_presbyteroides_A_1.png,1132.9645
Heteroclinus_tristis_A_1.png,1206.0854
Ophthalmolepis_lineolata_J_1.png,1552.1382
Halichoeres_brownfieldi_M_2.png,1456.1296
Sphyraena_idiastes_A_2.png,1202.1311
Arripis_trutta_A_2.png,1174.1277
Pseudoblennius_cottoides_A_1.png,1510.6649
Xyrichtys_wellingtoni_A_1.png,1271.5312
Chaetodon_xanthocephalus_A_2.png,1665.6467
Chromis_iomelas_A_2.png,1575.2117
Parupeneus_pleurostigma_A_1.png,1357.6143
Halichoeres_chloropterus_M_1.png,1498.065
Coradion_altivelis_M_1.png,1616.032
Genypterus_tigerinus_A_2.png,1221.9828
Scolopsis_ghanam_A_1.png,1355.6802
Larabicus_quadrilineatus_M_1.png,1398.5531
Chaetodon_xanthurus_A_1.png,1616.3652
Cephalopholis_fulva_A_2.png,1525.6074
Pictilabrus_laticlavius_M_1.png,1538.0303
Pomacentrus_moluccensis_A_2.png,1546.8904
Halichoeres_melanurus_M_2.png,1526.7463
Pseudanthias_pascalus_M_2.png,1465.3896
Myripristis_kochiensis_A_1.png,1393.2078
Chaetodon_assarius_A_2.png,1545.7537
Inimicus_filamentosus_A_1.png,1282.9199
Parapercis_snyderi_A_1.png,1366.1157
Cephalopholis_cyanostigma_A_1.png,1519.1088
Paranthias_colonus_A_2.png,1356.6826
Nicholsina_denticulata_F_1.png,1370.8677
Pentapodus_porosus_J_2.png,1368.9792
Gobioclinus_dendriticus_M_1.png,1534.0382
Labrus_mixtus_F_2.png,1450.2842
Chromis_xanthura_J_2.png,1292.682
Lepidonectes_clarkhubbsi_J_1.png,1362.4031
Rhabdosargus_holubi_A_2.png,1375.5653
Lutjanus_vitta_J_1.png,1336.263
Rypticus_bicolor_A_2.png,1323.831
Parapercis_lineopunctata_A_1.png,1326.2106
Sparisoma_atomarium_M_1.png,1262.9979
Coris_aygula_fem_186.png,1474.6619
Pygoplites_diacanthus_A_1.png,1805.5378
Synodus_variegatus_A_1.png,1363.0588
Odontoscion_eurymesops_A_1.png,1282.1355
Eviota_sebreei_A_3.png,1454.0804
Balistes_punctatus_A_3.png,1741.3358
Lutjanus_mahogoni_A_3.png,1369.9731
Centrolabrus_melanocercus_M_1.png,1405.2412
Pseudochromis_fridmani_A_1.png,1719.596
Cephalopholis_microprion_A_2.png,1330.0671
Lethrinus_laticaudis_A_1.png,1215.6584
Cephalopholis_microprion_J_1.png,1434.5796
Chaetodon_guttatissimus_35.png,1627.2328
Naso_brachycentron_82.png,1159.9785
Platax_teira_J_1.png,1604.6067
Patagonotothen_cornucola_A_2.png,1590.7275
Chromis_vanderbilti_A_1.png,1511.5905
Enneapterygius_rufopileus_M_1.png,1447.7505
Cheilodactylus_ephippium_J_1.png,1349.2124
Neoglyphidodon_oxyodon_A_1.png,1289.3721
Gomphosus_caeruleus_J_2.png,1316.7529
Chlorurus_frontalis_A_1.png,1547.8779
Sufflamen_fraenatum_M_1.png,1492.1404
Thalassoma_lucasanum_F_1.png,1525.8779
Scarus_fuscopurpureus_M_1.png,1581.0128
Scarus_globiceps_M_1.png,1537.3936
Siganus_argenteus_A_1.png,1205.9376
Labrisomus_jenkinsi_M_1.png,1299.0435
Thalassoma_amblycephalum_F_1.png,1293.2144
Labrichthys_unilineatus_F_1.png,1551.2745
Pholidichthys_leucotaenia_J_2.png,1399.0881
Scomberoides_commersonnianus_A_1.png,1177.3457
Neopomacentrus_bankieri_A_1.png,1360.7048
Balistes_polylepis_A_1.png,1523.4296
Hologymnosus_doliatus_M_1.png,1586.2795
Paracirrhites_arcatus_A_2.png,1464.6207
Neoglyphidodon_bonang_J_1.png,1527.7383
Elacatinus_cayman_A_1.png,1386.1204
Prolatilus_jugularis_A_2.png,1127.2316
Neopomacentrus_cyanomos_A_1.png,1405.6248
Pseudocheilinus_ocellatus_A_2.png,1548.4678
Lutjanus_rufolineatus_A_1.png,1459.6089
Heteroclinus_roseus_A_2.png,1532.8405
Pictichromis_paccagnellae_A_2.png,1522.9453
Gobius_xanthocephalus_A_3.png,1333.8726
Carangoides_orthogrammus_A_1.png,1248.6992
Naso_annulatus_F_1.png,1318.9163
Opistognathus_randalli_A_2.png,1484.7701
Pomacentrus_bankanensis_A_3.png,1717.5938
Epinephelides_armatus_A_2.png,1330.0769
Chromis_agilis_J_2.png,1410.724
Zebrasoma_flavescens_A_1.png,1686.582
Labropsis_manabei_J_1.png,1460.3003
Scorpis_violacea_J_1.png,1587.9514
Labrisomus_jenkinsi_F_1.png,1389.3423
Stephanolepis_cirrhifer_A_2.png,1577.1304
Haemulon_sexfasciatum_A_1.png,1292.939
Sparisoma_axillare_J_1.png,1234.0079
Halichoeres_discolor_A_3.png,1553.3748
Labroides_bicolor_A_2.png,1430.6267
Lucayablennius_zingaro_A_2.png,1375.741
Aioliops_novaeguineae_A_1.png,1316.1797
Scarus_frenatus_J_1.png,1274.1357
Thalassoma_lunare_M_1.png,1500.0532
Phyllogobius_platycephalops_A_1.png,1262.2065
Scarus_vetula_M_1.png,1730.223
Acanthemblemaria_hancocki_A_4.png,1257.1113
Chromis_ternatensis_A_3.png,1380.8499
Canthigaster_janthinoptera_A_3.png,1674.9724
Sargocentron_tiereoides_A_1.png,1517.6797
Forsterygion_gymnotum_A_1.png,1373.7323
Ostorhinchus_luteus_A_1.png,1285.3853
Echeneis_neucratoides_A_1.png,1412.4866
Helcogramma_decurrens_J_2.png,1423.2163
Pseudanthias_dispar_M_1.png,1563.7463
Chromis_punctipinnis_A_2.png,1317.177
Scarus_rubroviolaceus_J_1.png,1380.5977
Scarus_forsteni_J_2.png,1408.0154
Sargocentron_melanospilos_A_1.png,1460.6772
Abudefduf_conformis_A_1.png,1467.2961
Medialuna_californiensis_A_1.png,1215.9717
Pomacentrus_indicus_J_1.png,1528.2405
Omobranchus_mekranensis_A_1.png,1241.7666
Sargocentron_violaceum_A_1.png,1446.5586
Chaetodipterus_faber_A_2.png,1629.7471
Sargocentron_diadema_A_1.png,1481.0065
Sparisoma_amplum_F_1.png,1340.34
Plagiotremus_rhinorhynchos_A_1.png,1531.6421
Chaetodon_paucifasciatus_A_1.png,1677.0149
Acanthurus_pyroferus_A_1.png,1663.3206
Ecsenius_nalolo_A_2.png,1493.9744
Neoglyphidodon_polyacanthus_A_2.png,1578.2551
Pristicon_trimaculatus_A_2.png,1266.201
Sarda_sarda_A_1.png,1263.2473
Synchiropus_splendidus_A_1.png,1946.844
Pareques_acuminatus_A_2.png,1380.3142
Pseudupeneus_maculatus_A_2.png,1296.2917
Thyrsites_atun_A_2.png,1204.2747
Prolatilus_jugularis_A_1.png,1185.5289
Aphareus_rutilans_A_3.png,1327.2355
Pomacanthus_imperator_J_2.png,1988.2526
Thalassoma_bifasciatum_J_1.png,1409.1887
Pempheris_multiradiata_A_1.png,1404.7654
Ostracion_cubicus_J_1.png,1726.7029
Eviota_zebrina_A_1.png,1441.5225
Amblyglyphidodon_flavilatus_A_1.png,1445.7314
Scarus_frenatus_male_121.png,1537.936
Synanceia_verrucosa_A_1.png,1529.5107
Holacanthus_passer_A_1.png,1765.7737
Lutjanus_sebae_J_1.png,1572.9231
Oxycercichthys_veliferus_A_1.png,1416.1802
Belone_belone_A_1.png,1184.571
Monotaxis_grandoculis_J_2.png,1454.4083
Scarus_scaber_M_1.png,1601.5695
Lethrinus_lentjan_A_2.png,1235.1569
Sparisoma_cretense_F_1.png,1299.9457
Ostorhinchus_angustatus_A_3.png,1419.6687
Caesio_teres_A_1.png,1183.1356
Paraluteres_prionurus_J_2.png,1648.1943
Pseudanthias_bicolor_M_1.png,1499.6118
Chromis_alta_J_2.png,1632.5951
Coris_julis_F_1.png,1448.8705
Pterois_volitans_A_2.png,1801.8196
Canthigaster_valentini_A_1.png,1594.5266
Tripterygion_melanurum_A_1.png,1555.0309
Othos_dentex_A_2.png,1533.3041
Oxycheilinus_unifasciatus_J_1.png,1239.8899
Parma_mccullochi_A_3.png,1425.5864
Thalassoma_pavo_M_2.png,1657.1682
Halichoeres_cosmetus_F_1.png,1561.6536
Anampses_femininus_M_1.png,1702.9384
Lutjanus_russellii_A_2.png,1330.893
Halichoeres_socialis_J_1.png,1302.6082
Neoglyphidodon_polyacanthus_J_1.png,1659.385
Halichoeres_nebulosus_F_2.png,1422.2866
Ogilbia_cocoensis_A_1.png,1332.6965
Calamus_bajonado_A_1.png,1318.7738
Stegastes_fasciolatus_A_3.png,1292.1042
Cephalopholis_miniata_J_1.png,1408.8282
Pseudanthias_huchtii_F_1.png,1489.8425
Pervagor_alternans_A_2.png,1454.4507
Parapercis_snyderi_A_2.png,1260.667
Naso_brevirostris_F_1.png,1236.697
Holacanthus_bermudensis_A_2.png,1560.7424
Gramma_brasiliensis_A_2.png,1487.7808
Scolopsis_ghanam_A_2.png,1377.3301
Cantherhines_sandwichiensis_A_3.png,1383.7588
Zoramia_leptacantha_A_5.png,1538.9346
Labrus_viridis_A_2.png,1436.9543
Acanthaluteres_brownii_M_2.png,1454.4677
Coris_aygula_M_3.png,1421.1632
Choerodon_vitta_J_1.png,1361.6085
Melichthys_niger_A_3.png,1660.9426
Abudefduf_sordidus_A_3.png,1355.1792
Scolopsis_bilineata_A_1.png,1437.8854
Acanthurus_nigricans_A_1.png,1735.1133
Dascyllus_trimaculatus_A_3.png,1546.0542
Stegastes_insularis_A_1.png,1342.8923
Rhinecanthus_assasi_A_1.png,1557.9409
Halichoeres_nigrescens_J_1.png,1276.615
Hemitaurichthys_polylepis_A_1.png,1581.8918
Coris_picta_J_1.png,1507.987
Apogon_townsendi_A_2.png,1475.0986
Girella_zebra_A_2.png,1426.291
Paracirrhites_hemistictus_A_2.png,1399.667
Sphyraena_obtusata_A_1.png,1170.186
Halichoeres_leucurus_F_1.png,1680.7026
Acanthurus_guttatus_A_1.png,1685.5499
Gobius_niger_A_1.png,1230.0577
Choerodon_jordani_M_2.png,1439.918
Plagiotremus_goslinei_A_1.png,1474.1212
Muraena_argus_A_2.png,1201.9933
Ocyurus_chrysurus_A_3.png,1382.4617
Amphiprion_akallopisos_A_1.png,1559.2714
Parapercis_queenslandica_A_3.png,1333.9518
Arcos_poecilophthalmos_A_1.png,1438.815
Lutjanus_analis_A_2.png,1262.314
Myrichthys_maculosus_A_2.png,1441.4038
Synanceia_verrucosa_A_2.png,1559.6119
Leptoscarus_vaigiensis_M_1.png,1366.9343
Tilodon_sexfasciatus_J_1.png,1608.3794
Iniistius_pavo_J_5.png,1508.3557
Aethaloperca_rogaa_J_1.png,1493.7472
Mycteroperca_tigris_A_1.png,1345.6343
Paralabrax_clathratus_A_2.png,1225.3706
Sphoeroides_annulatus_A_2.png,1326.405
Ctenochaetus_striatus_A_3.png,1587.7643
Ecsenius_namiyei_A_1.png,1484.4323
Stegastes_rectifraenum_J_1.png,1539.1748
Cryptocentrus_fasciatus_A_1.png,1477.4795
Abalistes_stellatus_J_1.png,1587.9291
Ctenochaetus_hawaiiensis_A_2.png,1719.2577
Abudefduf_luridus_A_1.png,1445.9238
Pomacentrus_trilineatus_J_1.png,1750.8057
Lutjanus_argentimaculatus_A_1.png,1303.592
Coryphopterus_eidolon_A_2.png,1375.578
Rypticus_saponaceus_A_1.png,1298.0049
Ostorhinchus_angustatus_A_5.png,1399.4944
Parablennius_intermedius_A_2.png,1426.74
Bodianus_mesothorax_A_2.png,1512.5819
Halichoeres_orientalis_M_1.png,1352.5535
Amphichthys_cryptocentrus_A_2.png,1244.0403
Chaetodon_ocellicaudus_A_1.png,1752.8303
Ptereleotris_hanae_A_2.png,1435.4615
Haemulon_steindachneri_J_1.png,1206.8354
Lutjanus_jocu_A_1.png,1293.1252
Pseudanthias_hypselosoma_F_1.png,1403.5957
Cephalopholis_argus_A_3.png,1588.2173
Ctenogobiops_feroculus_A_2.png,1293.738
Plectorhinchus_picus_A_1.png,1368.0614
Stichaeus_punctatus_punctatus_A_1.png,1371.743
Chlorurus_atrilunula_M_1.png,1573.6849
Parupeneus_macronemus_98.png,1262.1135
Siganus_javus_A_2.png,1551.7566
Acanthemblemaria_spinosa_A_1.png,1322.1681
Eocallionymus_papilio_A_2.png,1327.4824
Serranus_tigrinus_A_1.png,1444.7903
Pagrus_auratus_A_1.png,1182.9231
Acanthistius_patachonicus_A_1.png,1239.3717
Calliclinus_geniguttatus_A_3.png,1389.4695
Pomacanthus_navarchus_A_1.png,1770.1184
Pomacentrus_moluccensis_A_1.png,1638.2715
Calamus_calamus_J_1.png,1460.2859
Siganus_javus_A_1.png,1464.8038
Ostorhinchus_limenus_A_1.png,1595.9768
Lotilia_graciliosa_A_2.png,1620.0535
Chromis_pamae_A_2.png,1240.2087
Scarus_viridifucatus_M_1.png,1505.335
Neoniphon_marianus_A_2.png,1467.0282
Gobiodon_citrinus_A_1.png,1546.2495
Nemadactylus_valenciennesi_A_2.png,1324.368
Chlorurus_bowersi_A_2.png,1619.4641
Ogilbyina_queenslandiae_M_2.png,1447.2081
Parupeneus_cyclostomus_A_1.png,1223.3981
Chromis_insolata_J_1.png,1509.185
Chrysiptera_flavipinnis_J_1.png,1633.7189
Pomacentrus_sulfureus_A_1.png,1515.21
Acanthurus_leucopareius_A_1.png,1386.8223
Pseudanthias_squamipinnis_F_1.png,1526.1814
Chromis_chrysura_J_2.png,1445.2927
Bodianus_dictynna_J_1.png,1527.6838
Dascyllus_carneus_55.png,1350.5994
Latropiscis_purpurissatus_F_1.png,1518.8506
Pseudanthias_hiva_F_1.png,1406.8999
Chromis_hanui_A_1.png,1466.3741
Amblygobius_phalaena_A_1.png,1423.8618
Hypoplectrus_puella_A_4.png,1407.7617
Dellichthys_morelandi_A_1.png,1435.2518
Naso_elegans_A_1.png,1574.9187
Parupeneus_barberinoides_A_1.png,1430.2334
Chaetodon_unimaculatus_A_1.png,1602.4866
Parupeneus_crassilabris_A_1.png,1315.8236
Cantherhines_pullus_A_1.png,1475.1853
Plectorhinchus_albovittatus_J_2.png,1668.4005
Acanthurus_thompsoni_9.png,1312.3463
Halichoeres_salmofasciatus_F_1.png,1410.4224
Ostorhinchus_apogonoides_A_2.png,1344.4019
Chaetodon_ulietensis_J_1.png,1570.8818
Trinorfolkia_clarkei_A_1.png,1302.255
Stethojulis_balteata_M_1.png,1686.0825
Cantherhines_sandwichiensis_A_2.png,1376.8389
Elacatinus_horsti_A_1.png,1321.0747
Scorpis_georgiana_A_3.png,1487.6001
Mullus_surmuletus_A_3.png,1379.1268
Taurulus_bubalis_A_2.png,1360.7073
Coris_julis_M_1.png,1486.228
Forcipiger_longirostris_60.png,1661.7734
Pomacentrus_wardi_A_1.png,1257.5472
Pomacanthus_paru_A_2.png,1704.7799
Cirrhilabrus_laboutei_F_2.png,1539.5647
Canthidermis_maculata_A_1.png,1496.8479
Rypticus_bicolor_J_1.png,1352.8741
Amblyeleotris_periophthalma_A_1.png,1486.3076
Axoclinus_cocoensis_F_1.png,1376.0626
Pseudolabrus_luculentus_F_1.png,1390.6631
Caesio_teres_A_2.png,1486.21
Trachurus_japonicus_A_1.png,1204.8389
Cephalopholis_spiloparaea_A_1.png,1285.6726
Enneapterygius_similis_M_1.png,1570.6608
Latropiscis_purpurissatus_M_2.png,1414.4629
Zoramia_fragilis_A_2.png,1370.4369
Valenciennea_randalli_A_2.png,1376.0563
Pentapodus_aureofasciatus_A_1.png,1346.2526
Gymnothorax_breedeni_A_1.png,1242.493
Euthynnus_lineatus_A_2.png,1216.6707
Cymatogaster_aggregata_A_1.png,1205.4423
Cirripectes_stigmaticus_A_2.png,1449.4314
Dialommus_fuscus_A_3.png,1321.878
Eocallionymus_papilio_A_1.png,1462.8086
Pomacanthus_semicirculatus_A_3.png,1751.4397
Chaetodon_vagabundus_42.png,1570.7748
Meuschenia_hippocrepis_J_1.png,1565.3687
Gomphosus_caeruleus_juv_62.png,1215.3198
Amblyglyphidodon_batunai_A_3.png,1294.6362
Thorogobius_ephippiatus_A_3.png,1531.7717
Ogilbyina_queenslandiae_M_1.png,1627.7488
Cirrhilabrus_cyanopleura_J_1.png,1382.5813
Amblycirrhitus_earnshawi_A_2.png,1393.1024
Chaetodon_mertensii_A_1.png,1668.1906
Chaetodon_falcula_A_1.png,1636.7172
Neocirrhites_armatus_M_2.png,1594.8739
Nemadactylus_valenciennesi_A_1.png,1324.5303
Ecsenius_bicolor_A_2.png,1292.7324
Amphiprion_leucokranos_A_2.png,1517.4976
Hoplolatilus_starcki_A_3.png,1508.4062
Amphiprion_melanopus_A_1.png,1688.7505
Parapercis_xanthozona_A_1.png,1272.9326
Bodianus_eclancheri_A_1.png,1520.3013
Stegastes_albifasciatus_A_1.png,1390.4087
Grammistes_sexlineatus_J_1.png,1526.8735
Meiacanthus_kamoharai_A_3.png,1519.9487
Malacoctenus_tetranemus_A_2.png,1323.6208
Callanthias_australis_F_1.png,1446.3282
Stethojulis_strigiventer_F_2.png,1332.1019
Meuschenia_flavolineata_A_3.png,1418.9673
Chromis_acares_A_2.png,1312.685
Ostorhinchus_capricornis_A_1.png,1480.4791
Achoerodus_gouldii_A_1.png,1555.9054
Hypoplectrus_chlorurus_A_1.png,1265.3483
Scarus_quoyi_M_2.png,1619.3287
Scarus_russelii_A_1.png,1391.8287
Chlorurus_sordidus_fem_182.png,1168.1215
Plectroglyphidodon_lacrymatus_A_3.png,1431.0654
Stereolepis_gigas_A_2.png,1309.8962
Stegastes_rectifraenum_A_1.png,1256.6675
Amphiprion_rubrocinctus_A_1.png,1603.6223
Hexagrammos_otakii_A_2.png,1311.6565
Meiacanthus_grammistes_A_1.png,1538.0193
Labrichthys_unilineatus_M_1.png,1583.4795
Plagiotremus_laudandus_A_2.png,1417.9773
Lutjanus_kasmira_A_3.png,1674.759
Paraplotosus_butleri_J_1.png,1430.1027
Stegastes_beebei_A_3.png,1486.9519
Calamus_calamus_A_2.png,1466.8984
Scarus_altipinnis_J_1.png,1312.0925
Pomacentrus_smithi_A_2.png,1511.292
Caesioperca_rasor_F_1.png,1333.3492
Entomacrodus_chapmani_A_1.png,1341.4978
Monacanthus_chinensis_F_3.png,1561.3232
Decapterus_punctatus_A_2.png,1180.206
Pseudanthias_rubrizonatus_M_1.png,1586.2073
Labracinus_cyclophthalmus_A_4.png,1412.1246
Abudefduf_notatus_A_1.png,1338.731
Acanthemblemaria_atrata_A_2.png,1338.969
Cirrhilabrus_walindi_M_1.png,1409.5593
Mycteroperca_interstitialis_A_2.png,1342.4396
Halichoeres_burekae_M_1.png,1451.5385
Chaetodon_triangulum_A_1.png,1640.0107
Stegastes_flavilatus_A_2.png,1244.5962
Dinolestes_lewini_A_3.png,1214.1486
Macropharyngodon_negrosensis_J_2.png,1468.4727
Anisotremus_taeniatus_J_1.png,1510.8883
Chlorurus_bowersi_A_1.png,1784.283
Pholis_gunnellus_A_1.png,1386.9197
Scaevius_milii_J_1.png,1441.5383
Anisotremus_davidsonii_A_1.png,1203.0916
Plectorhinchus_picus_J_1.png,1489.571
Acanthurus_fowleri_A_1.png,1601.6101
Rhinecanthus_aculeatus_A_1.png,1604.7455
Cirrhilabrus_katherinae_A_1.png,1460.3337
Coris_pictoides_J_1.png,1474.6592
Pagrus_auriga_A_1.png,1562.0665
Abudefduf_septemfasciatus_A_1.png,1321.6578
Halichoeres_chrysus_J_1.png,1481.0515
Thalassoma_rueppellii_A_3.png,1566.5117
Gobiodon_okinawae_A_1.png,1500.1743
Pygoplites_diacanthus_A_2.png,1883.438
Labrus_viridis_A_1.png,1268.573
Choerodon_graphicus_143.png,1444.7819
Serranus_psittacinus_A_2.png,1331.4738
Glaucosoma_hebraicum_A_1.png,1311.658
Amphiprion_mccullochi_J_1.png,1538.3904
Cheilodactylus_plessisi_A_1.png,1415.2496
Acanthurus_grammoptilus_A_2.png,1408.5767
Assessor_macneilli_A_3.png,1567.8442
Hypoplectrodes_annulatus_A_1.png,1433.7239
Patagonotothen_wiltoni_A_1.png,1130.2678
Paragobiodon_xanthosoma_A_3.png,1389.4647
Anampses_meleagrides_F_1.png,1771.405
Chaetodon_lunulatus_A_1.png,1830.5339
Atherinomorus_vaigiensis_A_2.png,1143.0511
Halichoeres_burekae_M_2.png,1518.9902
Halichoeres_melasmapomus_M_1.png,1512.0225
Stethojulis_albovittata_M_1.png,1545.4854
Pseudocaranx_georgianus_A_2.png,1340.6934
Cheilinus_chlorourus_A_2.png,1296.8289
Nesogobius_pulchellus_F_1.png,1241.6309
Kyphosus_cornelii_A_1.png,1175.1199
Ptereleotris_zebra_A_1.png,1436.8053
Caesio_lunaris_A_3.png,1478.6558
Cheilodipterus_isostigmus_A_2.png,1478.53
Halichoeres_nicholsi_M_2.png,1489.7588
Scorpaena_histrio_A_1.png,1384.7329
Diplodus_annularis_J_1.png,1391.5422
Hyporthodus_niveatus_A_1.png,1416.219
Trisopterus_minutus_A_2.png,1253.3453
Stegastes_punctatus_A_1.png,1383.2183
Hypoplectrus_nigricans_A_1.png,1468.3567
Halichoeres_nebulosus_J_1.png,1378.8394
Caranx_ignobilis_A_2.png,1309.4585
Chaetodon_zanzibarensis_A_1.png,1672.0212
Arothron_manilensis_A_3.png,1429.5883
Axoclinus_lucillae_F_2.png,1471.5435
Hemigymnus_fasciatus_67.png,1315.014
Pomacentrus_australis_A_3.png,1368.9363
Hemigymnus_melapterus_F_1.png,1415.9141
Pagrus_auriga_A_2.png,1612.7351
Blenniella_chrysospilos_A_3.png,1327.4131
Halichoeres_melanurus_F_1.png,1609.303
Scarus_iseri_J_1.png,1396.8893
Halichoeres_miniatus_F_1.png,1385.5826
Calotomus_japonicus_F_1.png,1251.0146
Pomacentrus_nigromanus_J_1.png,1380.5021
Macropharyngodon_choati_J_1.png,1716.8616
Platax_orbicularis_J_2.png,1497.9695
Hypoplectrus_aberrans_A_1.png,1427.54
Sparisoma_aurofrenatum_F_1.png,1499.6459
Neopomacentrus_azysron_A_1.png,1542.1088
Meiacanthus_atrodorsalis_A_2.png,1450.6989
Elops_affinis_A_1.png,1191.4513
Helcogramma_chica_A_1.png,1367.6763
Enchelycore_ramosa_A_1.png,1344.5383
Salarias_fasciatus_A_2.png,1425.0405
Cephalopholis_miniata_A_1.png,1677.1274
Neoglyphidodon_crossi_A_1.png,1219.1558
Diplogrammus_xenicus_A_1.png,1319.145
Hypoplectrus_maya_A_1.png,1576.9768
Scarus_vetula_F_1.png,1364.1064
Stethojulis_interrupta_J_1.png,1374.6431
Notolabrus_inscriptus_F_1.png,1474.0825
Amblyglyphidodon_curacao_J_1.png,1388.4806
Cirrhilabrus_laboutei_F_1.png,1648.7776
Lethrinus_variegatus_A_1.png,1312.6497
Dinolestes_lewini_A_2.png,1221.8352
Crossosalarias_macrospilus_A_2.png,1343.1134
Myripristis_earlei_A_2.png,1419.1697
Choerodon_monostigma_A_1.png,1334.9165
Pentaceropsis_recurvirostris_A_3.png,1582.78
Chromis_westaustralis_A_2.png,1232.5898
Sparisoma_cretense_M_2.png,1611.3961
Decapterus_muroadsi_A_2.png,1174.7905
Sparisoma_cretense_J_1.png,1287.9148
Heteropriacanthus_cruentatus_A_2.png,1418.6652
Chromis_nitida_A_2.png,1539.4031
Sphyraena_helleri_A_2.png,1350.846
Girella_cyanea_A_1.png,1584.8553
Clinus_superciliosus_A_2.png,1374.0995
Chaetodon_striatus_A_1.png,1571.1174
Chrysiptera_unimaculata_J_1.png,1561.5698
Centropyge_bicolor_A_1.png,1706.5516
Embiotoca_jacksoni_A_2.png,1418.7812
Meiacanthus_oualanensis_A_1.png,1384.0219
Acanthurus_leucocheilus_A_1.png,1626.8132
Plectroglyphidodon_dickii_104.png,1494.7993
Zoramia_fragilis_A_1.png,1336.3668
Zanclistius_elevatus_A_2.png,1530.2985
Thalassoma_virens_A_4.png,1281.1648
Parma_victoriae_J_1.png,1638.865
Caranx_sexfasciatus_J_2.png,1261.2827
Girella_tricuspidata_J_1.png,1244.6938
Mugil_galapagensis_A_1.png,1233.6649
Lethrinus_miniatus_A_1.png,1439.2505
Enneapterygius_atrogulare_M_2.png,1489.1177
Canthigaster_sanctaehelenae_A_1.png,1518.4829
Parablennius_rouxi_A_1.png,1391.1282
Cirrhilabrus_lineatus_M_1.png,1731.197
Amphiprion_leucokranos_A_3.png,1591.5779
Acanthurus_nigrofuscus_7.png,1324.0249
Scorpaenopsis_papuensis_A_1.png,1396.6583
Chaetodon_kleinii_A_1.png,1621.41
Thunnus_albacares_A_3.png,1215.4618
Halichoeres_malpelo_A_2.png,1270.22
Gymnosarda_unicolor_A_1.png,1174.115
Plectroglyphidodon_phoenixensis_A_1.png,1387.6185
Enoplosus_armatus_J_1.png,1622.5398
